,file,video_dtype,video_shape,video_min,video_max,video_mean,video_std,ppg_dtype,ppg_shape,ppg_min,ppg_max,ppg_mean,ppg_std,landmarks_dtype,landmarks_shape,landmarks_min,landmarks_max,landmarks_mean,landmarks_std,face_square,video_duration,patient_id,fold
947,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7927__before.npz,uint8,"(600, 100, 98, 3)",0,206,49.761939002267574,50.58529332494655,float32,"(600,)",0,255,119.55666,45.802547,int16,"(600, 68, 2)",0,100,45.26991421568628,23.373202494429005,9800,600,7927,0
948,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7928__after.npz,uint8,"(600, 111, 115, 3)",0,242,69.98559790225008,59.58241400543683,float32,"(600,)",0,234,113.48,47.53377,int16,"(600, 68, 2)",0,115,55.18067401960784,28.726546555349774,12765,600,7928,2
949,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7928__before.npz,uint8,"(600, 108, 116, 3)",0,245,69.77203255818078,59.31162304338908,float32,"(600,)",8,234,121.791664,51.491764,int16,"(600, 68, 2)",0,116,55.012855392156865,28.682599065472733,12528,600,7928,2
950,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7942__after.npz,uint8,"(600, 88, 91, 3)",0,193,49.272220626595626,47.757086701394556,float32,"(600,)",39,240,125.03833,43.332016,int16,"(600, 68, 2)",0,91,44.24313725490196,21.648597902359032,8008,600,7942,2
951,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7942__before.npz,uint8,"(600, 81, 88, 3)",0,193,52.911703610175834,45.93387973253402,float32,"(600,)",22,172,98.88167,35.699825,int16,"(600, 68, 2)",0,88,40.843345588235294,21.747495485353497,7128,600,7942,2
952,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7957__after.npz,uint8,"(600, 121, 131, 3)",0,200,52.31796584863205,49.49317376317205,float32,"(600,)",0,252,129.85834,46.553356,int16,"(600, 68, 2)",0,131,62.92906862745098,33.063716608924814,15851,600,7957,4
953,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7957__before.npz,uint8,"(600, 121, 129, 3)",0,174,39.78927609,41.34636041388776,float32,"(600,)",0,244,125.50833,41.074768,int16,"(600, 68, 2)",0,129,62.44953431372549,31.733601250292224,15609,600,7957,4
954,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7959__after.npz,uint8,"(600, 104, 113, 3)",0,210,50.36841402881779,48.95050530295644,float32,"(600,)",0,219,112.456665,44.98027,int16,"(600, 68, 2)",0,113,49.69726715686274,27.513065655198343,11752,600,7959,0
955,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7959__before.npz,uint8,"(600, 95, 107, 3)",0,220,51.29830742744712,49.408540509502515,float32,"(600,)",22,192,113.996666,42.081863,int16,"(600, 68, 2)",0,107,45.935367647058825,25.56862237411186,10165,600,7959,0
956,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7969__after.npz,uint8,"(600, 129, 140, 3)",0,255,86.63682890365449,73.11924017071098,float32,"(600,)",0,123,45.041668,22.956696,int16,"(600, 68, 2)",0,140,66.95769607843137,35.41951902588852,18060,600,7969,1
957,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7969__before.npz,uint8,"(600, 133, 141, 3)",0,239,82.11318435,67.81640819013258,float32,"(600,)",39,213,121.05167,36.717148,int16,"(600, 68, 2)",0,141,68.66290441,36.59020791268894,18753,600,7969,1
958,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7983__after.npz,uint8,"(600, 131, 140, 3)",0,171,33.10163940385314,38.64355178329949,float32,"(600,)",19,255,123.85,42.96414,int16,"(600, 68, 2)",0,140,70.68938725490196,35.66091760222087,18340,600,7983,4
959,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7983__before.npz,uint8,"(600, 128, 140, 3)",0,255,41.05659871031746,45.83041755,float32,"(600,)",22,189,109.27167,35.25693,int16,"(600, 68, 2)",0,140,68.75924019607844,35.596572943263105,17920,600,7983,4
960,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7997__after.npz,uint8,"(600, 107, 110, 3)",0,236,64.57142556405174,58.41801972562501,float32,"(600,)",26,167,121.24167,33.913715,int16,"(600, 68, 2)",0,110,52.60442401960784,28.01182309095627,11770,600,7997,2
961,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__7997__before.npz,uint8,"(600, 125, 127, 3)",0,230,62.98940738407699,56.852223476467266,float32,"(600,)",18,178,116.75667,32.26821,int16,"(600, 68, 2)",0,127,62.09997549019608,32.267529131836376,15875,600,7997,2
962,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8001__after.npz,uint8,"(600, 78, 91, 3)",0,199,71.96420071,53.20498529476646,float32,"(600,)",45,191,114.97,38.72642,int16,"(600, 68, 2)",0,91,40.14865196078431,21.06201302797606,7098,600,8001,4
963,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8001__before.npz,uint8,"(600, 87, 95, 3)",0,200,64.07317530416078,52.780191596922535,float32,"(600,)",58,204,126.965,40.994843,int16,"(600, 68, 2)",0,95,45.270526960784316,22.800161548420597,8265,600,8001,4
964,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8009__after.npz,uint8,"(600, 101, 110, 3)",0,210,52.17879697969797,48.78949452407226,float32,"(600,)",21,189,111.21833,44.627804,int16,"(600, 68, 2)",0,110,49.42246323529412,26.053113035382793,11110,600,8009,0
965,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8009__before.npz,uint8,"(600, 106, 115, 3)",0,206,55.49647762282381,49.616242984944456,float32,"(600,)",0,205,107.125,50.807934,int16,"(600, 68, 2)",0,115,51.41872549019608,27.647006580919907,12190,600,8009,0
966,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8021__after.npz,uint8,"(600, 124, 132, 3)",0,231,57.69616314,58.60931981379297,float32,"(600,)",22,185,107.35,33.99207,int16,"(600, 68, 2)",0,132,60.40691176470588,29.95216425242055,16368,600,8021,2
967,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8021__before.npz,uint8,"(600, 148, 143, 3)",0,254,49.64566948066948,63.07884213,float32,"(600,)",19,178,110.66333,37.496223,int16,"(600, 68, 2)",0,148,65.79981617647059,31.030807548677682,21164,600,8021,2
968,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8147__after.npz,uint8,"(600, 92, 100, 3)",0,212,56.55368128019324,51.963265314185485,float32,"(600,)",52,197,132.47,29.332504,int16,"(600, 68, 2)",0,100,46.80530637254902,24.26289375793986,9200,600,8147,1
969,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8147__before.npz,uint8,"(600, 86, 99, 3)",0,204,59.63815036671626,48.42026747,float32,"(600,)",59,225,130.475,37.893173,int16,"(600, 68, 2)",0,99,44.691875,24.864025762567692,8514,600,8147,1
970,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8213__after.npz,uint8,"(600, 124, 145, 3)",0,163,32.779206803856134,36.23581067244857,float32,"(600,)",0,251,121.41,54.209335,int16,"(600, 68, 2)",0,145,63.80959559,34.68918728216669,17980,600,8213,1
971,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8213__before.npz,uint8,"(600, 123, 137, 3)",0,165,34.80360862,36.91937502259993,float32,"(600,)",45,203,130.55667,31.309425,int16,"(600, 68, 2)",0,137,61.591911764705884,33.35359519,16851,600,8213,1
972,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8262__after.npz,uint8,"(600, 74, 83, 3)",0,200,68.31031667209378,54.61570182354953,float32,"(600,)",1,213,113.46167,44.696064,int16,"(600, 68, 2)",0,83,39.180882352941175,20.178577803270226,6142,600,8262,3
973,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8262__before.npz,uint8,"(600, 76, 88, 3)",0,203,71.13586373604466,56.47218631264765,float32,"(600,)",0,142,72.22,32.830296,int16,"(600, 68, 2)",0,88,41.19752450980392,21.300227347341128,6688,600,8262,3
974,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8266__after.npz,uint8,"(600, 87, 90, 3)",0,209,63.09655690364694,56.184481350358894,float32,"(600,)",0,177,109.705,40.83999,int16,"(600, 68, 2)",0,90,43.784350490196076,21.84362153264587,7830,600,8266,2
975,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8266__before.npz,uint8,"(600, 96, 107, 3)",0,205,54.50068984726549,57.903748144243735,float32,"(600,)",0,252,114.745,37.109924,int16,"(600, 68, 2)",0,107,52.744019607843136,24.527077144546134,10272,600,8266,2
976,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8290__after.npz,uint8,"(600, 111, 112, 3)",0,222,65.81077032389533,58.34780903224696,float32,"(600,)",17,213,111.43166,42.334843,int16,"(600, 68, 2)",0,112,53.513333333333335,28.284217411396828,12432,600,8290,4
977,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8290__before.npz,uint8,"(600, 140, 142, 3)",0,207,52.611771126760566,47.75754604021781,float32,"(600,)",0,255,121.99,54.772865,int16,"(600, 68, 2)",0,142,73.41307598039215,37.63795009497821,19880,600,8290,4
978,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8331__after.npz,uint8,"(600, 103, 115, 3)",0,233,69.41948421743821,61.11136137660491,float32,"(600,)",0,206,88.57833,43.26177,int16,"(600, 68, 2)",0,115,52.63774509803922,27.270459522393015,11845,600,8331,1
979,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8331__before.npz,uint8,"(600, 111, 120, 3)",0,226,64.83529429,58.62940902477532,float32,"(600,)",0,219,103.21833,41.536377,int16,"(600, 68, 2)",0,120,56.66898284313726,28.29744322086257,13320,600,8331,1
980,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8364__after.npz,uint8,"(600, 123, 118, 3)",0,224,53.71828544853245,54.75312963,float32,"(600,)",0,245,115.92667,66.035934,int16,"(600, 68, 2)",0,123,62.149154411764705,28.67725999300751,14514,600,8364,1
981,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8364__before.npz,uint8,"(600, 142, 147, 3)",0,186,39.89769037505456,44.35467001322428,float32,"(600,)",2,210,120.575,37.51139,int16,"(600, 68, 2)",0,147,74.96144607843138,37.03373706,20874,600,8364,1
982,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8370__after.npz,uint8,"(600, 153, 153, 3)",0,228,66.26399639739701,57.19797955205446,float32,"(600,)",20,228,120.05334,41.489845,int16,"(600, 68, 2)",0,153,73.26960784313725,39.82386167450041,23409,600,8370,2
983,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8370__before.npz,uint8,"(600, 161, 162, 3)",0,238,77.18436991454303,65.73579764425426,float32,"(600,)",5,217,120.113335,45.85743,int16,"(600, 68, 2)",0,162,73.78035539215686,41.82666119986866,26082,600,8370,2
984,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8377__after.npz,uint8,"(600, 99, 103, 3)",0,215,60.95733401980975,55.47501764641445,float32,"(600,)",14,186,114.94334,38.981236,int16,"(600, 68, 2)",0,103,49.37488970588235,26.035870040904236,10197,600,8377,4
985,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8377__before.npz,uint8,"(600, 104, 107, 3)",0,219,58.021022695502836,55.081740740618514,float32,"(600,)",21,197,100.206665,36.44435,int16,"(600, 68, 2)",0,107,50.20029411764706,26.740769525491512,11128,600,8377,4
986,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8380__after.npz,uint8,"(600, 94, 100, 3)",0,219,59.09527157210402,55.18234357274957,float32,"(600,)",19,198,113.683334,41.10904,int16,"(600, 68, 2)",0,100,47.69182598039216,24.45981682408428,9400,600,8380,3
987,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8380__before.npz,uint8,"(600, 141, 146, 3)",0,223,55.51353090557768,59.80100183912191,float32,"(600,)",0,239,117.4,52.81146,int16,"(600, 68, 2)",0,146,74.91887254901961,36.38582648940504,20586,600,8380,3
988,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8381__after.npz,uint8,"(600, 121, 115, 3)",0,241,59.26727085080049,58.93859078640452,float32,"(600,)",0,211,118.845,41.181034,int16,"(600, 68, 2)",0,121,56.379730392156866,29.62023016827231,13915,600,8381,0
989,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8381__before.npz,uint8,"(600, 120, 124, 3)",0,248,55.61189870818399,56.18636069653098,float32,"(600,)",0,225,105.545,51.78302,int16,"(600, 68, 2)",0,124,59.17332107843137,31.22569716171512,14880,600,8381,0
990,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8384__after.npz,uint8,"(600, 111, 124, 3)",0,249,57.334306685717976,57.50087683,float32,"(600,)",47,203,121.535,38.88516,int16,"(600, 68, 2)",0,124,58.08071078431372,28.539979792452712,13764,600,8384,2
991,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8384__before.npz,uint8,"(600, 107, 115, 3)",0,246,64.01167903742832,55.61148138,float32,"(600,)",7,255,129.41333,52.505295,int16,"(600, 68, 2)",0,115,54.58307598039216,28.492161122672066,12305,600,8384,2
992,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8412__after.npz,uint8,"(600, 115, 129, 3)",0,233,70.09984024266936,64.99305888880072,float32,"(600,)",52,208,119.77333,39.644108,int16,"(600, 68, 2)",0,129,55.432941176470585,30.923250789473876,14835,600,8412,1
993,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8412__before.npz,uint8,"(600, 168, 164, 3)",0,224,33.28609885146471,54.184488159272405,float32,"(600,)",27,255,114.96833,45.43586,int16,"(600, 68, 2)",0,168,89.97734068627452,32.14257284360544,27552,600,8412,1
994,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8428__after.npz,uint8,"(600, 92, 92, 3)",0,216,57.899966721802144,55.50711444339474,float32,"(600,)",0,234,104.238335,44.936157,int16,"(600, 68, 2)",0,92,43.29593137254902,22.916175533743182,8464,600,8428,1
995,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8428__before.npz,uint8,"(600, 90, 92, 3)",0,213,60.2094107,54.09183292987125,float32,"(600,)",16,190,114.36833,37.083725,int16,"(600, 68, 2)",0,92,42.37518382352941,23.143884114436872,8280,600,8428,1
996,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8430__after.npz,uint8,"(600, 139, 151, 3)",0,179,39.262243529679566,45.17383597398104,float32,"(600,)",0,255,120.74333,52.529236,int16,"(600, 68, 2)",0,151,67.66216911764705,36.41151105696921,20989,600,8430,1
997,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8430__before.npz,uint8,"(600, 123, 130, 3)",0,185,41.78125713987909,44.511783980351815,float32,"(600,)",0,255,124.04,43.534298,int16,"(600, 68, 2)",0,130,62.84595588235294,33.011279204592235,15990,600,8430,1
998,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8432__after.npz,uint8,"(600, 92, 98, 3)",0,232,56.09359539830425,50.123361694940215,float32,"(600,)",0,222,100.77167,48.444775,int16,"(600, 68, 2)",0,98,45.07330882352941,24.419214917538643,9016,600,8432,1
999,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8432__before.npz,uint8,"(600, 100, 105, 3)",0,242,58.40920650793651,51.479116280776765,float32,"(600,)",14,225,106.541664,36.79273,int16,"(600, 68, 2)",0,105,48.269730392156866,26.17892413841636,10500,600,8432,1
1000,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8490__after.npz,uint8,"(600, 140, 136, 3)",0,255,31.775305147058823,40.30195261012194,float32,"(600,)",5,245,125.89333,52.54524,int16,"(600, 68, 2)",0,140,66.75838235294118,35.67531521949973,19040,600,8490,0
1001,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8490__before.npz,uint8,"(600, 111, 106, 3)",0,221,52.24446805295862,53.31479661986653,float32,"(600,)",3,255,133.77,44.9413,int16,"(600, 68, 2)",0,111,54.3375,27.926374500991134,11766,600,8490,0
1002,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8500__after.npz,uint8,"(600, 90, 96, 3)",0,200,53.22003427211934,49.90139844970759,float32,"(600,)",0,208,110.915,43.466972,int16,"(600, 68, 2)",0,96,41.84234068627451,22.79711419455584,8640,600,8500,4
1003,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8500__before.npz,uint8,"(600, 86, 95, 3)",0,202,60.19387800897593,50.27713522791761,float32,"(600,)",26,211,117.50667,42.447575,int16,"(600, 68, 2)",0,95,41.20022059,23.323485701015155,8170,600,8500,4
1004,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8514__after.npz,uint8,"(600, 141, 136, 3)",0,255,28.40643089741807,34.70555759240077,float32,"(600,)",14,246,126.596664,46.150234,int16,"(600, 68, 2)",0,141,69.42558823529411,34.84187533,19176,600,8514,0
1005,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8514__before.npz,uint8,"(600, 134, 129, 3)",0,212,42.53045618162418,53.73787682481176,float32,"(600,)",27,193,105.418335,34.760418,int16,"(600, 68, 2)",0,134,69.67720588235294,29.41723051,17286,600,8514,0
1006,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8517__after.npz,uint8,"(600, 89, 86, 3)",0,239,59.571419301454576,51.57816858611629,float32,"(600,)",27,241,138.83667,42.03661,int16,"(600, 68, 2)",0,89,42.732855392156864,22.842907015425226,7654,600,8517,2
1007,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8517__before.npz,uint8,"(600, 87, 85, 3)",0,236,56.03764645781684,49.942090561512224,float32,"(600,)",54,184,125.89667,31.392717,int16,"(600, 68, 2)",0,87,41.91045343137255,22.38251864124707,7395,600,8517,2
1008,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8540__after.npz,uint8,"(600, 78, 87, 3)",0,201,51.06713773455153,48.58357761,float32,"(600,)",32,206,109.10167,38.506035,int16,"(600, 68, 2)",0,87,39.52721814,20.434709379100514,6786,600,8540,2
1009,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8540__before.npz,uint8,"(600, 74, 90, 3)",0,201,58.82012696029363,49.913628352777934,float32,"(600,)",33,214,118.70333,46.295017,int16,"(600, 68, 2)",0,90,38.01962009803922,20.996309662974532,6660,600,8540,2
1010,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8541__after.npz,uint8,"(600, 146, 144, 3)",0,206,47.83137979874852,43.94664815406106,float32,"(600,)",38,195,124.72,36.563892,int16,"(600, 68, 2)",0,146,71.58974264705883,37.691751713573765,21024,600,8541,2
1011,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8541__before.npz,uint8,"(600, 151, 156, 3)",0,187,42.52188095507632,41.30007703188948,float32,"(600,)",20,228,123.52333,43.224293,int16,"(600, 68, 2)",0,156,76.55773284313726,39.79936077249502,23556,600,8541,2
1012,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8550__after.npz,uint8,"(600, 109, 114, 3)",0,215,62.222257318883344,53.86118835116061,float32,"(600,)",1,189,115.185,35.48024,int16,"(600, 68, 2)",0,114,56.73422794117647,29.407455204170553,12426,600,8550,3
1013,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8550__before.npz,uint8,"(600, 108, 115, 3)",0,207,66.71215955448201,54.99391232471669,float32,"(600,)",10,220,100.095,46.690678,int16,"(600, 68, 2)",0,115,54.348308823529415,29.23851759846262,12420,600,8550,3
1014,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8555__after.npz,uint8,"(600, 92, 100, 3)",0,229,56.65053792270531,48.97600673469429,float32,"(600,)",36,220,122.83833,42.311882,int16,"(600, 68, 2)",0,100,46.54194852941176,25.174867936396367,9200,600,8555,0
1015,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8555__before.npz,uint8,"(600, 95, 102, 3)",0,227,54.99514717348928,47.95791086,float32,"(600,)",0,234,115.151665,53.449154,int16,"(600, 68, 2)",0,102,47.83323529411765,25.740820433538936,9690,600,8555,0
1016,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8563__after.npz,uint8,"(600, 114, 125, 3)",0,255,29.11467844054581,37.14238195375136,float32,"(600,)",0,239,123.471664,48.281113,int16,"(600, 68, 2)",0,125,55.85703431372549,30.391132075850084,14250,600,8563,2
1017,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8563__before.npz,uint8,"(600, 96, 102, 3)",0,202,47.70653781998911,49.22389651363396,float32,"(600,)",8,198,110.74,41.57851,int16,"(600, 68, 2)",0,102,46.910955882352944,25.007340345288874,9792,600,8563,2
1018,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8565__after.npz,uint8,"(600, 73, 82, 3)",0,206,57.89453901696551,50.98881790462906,float32,"(600,)",0,219,118.388336,49.977673,int16,"(600, 68, 2)",0,82,34.48531862745098,19.56501742923629,5986,600,8565,3
1019,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8565__before.npz,uint8,"(600, 77, 84, 3)",0,196,53.89669002954717,48.06016451938228,float32,"(600,)",45,211,122.543335,42.983463,int16,"(600, 68, 2)",0,84,36.43171568627451,20.698680193729814,6468,600,8565,3
1020,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8584__after.npz,uint8,"(600, 134, 135, 3)",0,234,50.73620849456422,51.84599057303867,float32,"(600,)",0,233,100.40667,51.420727,int16,"(600, 68, 2)",0,135,65.44346814,33.13788025915453,18090,600,8584,3
1021,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8584__before.npz,uint8,"(600, 125, 127, 3)",0,235,59.195443639545054,55.86073978231813,float32,"(600,)",27,196,113.026665,40.504436,int16,"(600, 68, 2)",0,127,56.418468137254905,30.962515202311913,15875,600,8584,3
1022,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8587__after.npz,uint8,"(600, 94, 106, 3)",0,203,63.892571981355104,51.46834960890478,float32,"(600,)",28,198,122.333336,40.065018,int16,"(600, 68, 2)",0,106,48.74283088235294,25.626339349518755,9964,600,8587,4
1023,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8587__before.npz,uint8,"(600, 98, 113, 3)",0,212,57.45064635883852,53.21196417547977,float32,"(600,)",0,186,110.57667,40.116425,int16,"(600, 68, 2)",0,113,52.920980392156864,26.36628410061087,11074,600,8587,4
1024,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8603__after.npz,uint8,"(600, 117, 126, 3)",0,219,63.34659382113086,53.50842150185082,float32,"(600,)",9,176,105.09167,37.98868,int16,"(600, 68, 2)",0,126,58.47435049019608,31.304843309808568,14742,600,8603,1
1025,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8603__before.npz,uint8,"(600, 124, 133, 3)",0,235,67.04306508879726,56.85905107103515,float32,"(600,)",15,219,114.755,42.642212,int16,"(600, 68, 2)",0,133,62.42696078431373,33.13719599498767,16492,600,8603,1
1026,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8661__after.npz,uint8,"(600, 88, 99, 3)",0,216,67.67994477604326,58.546008656188185,float32,"(600,)",0,198,110.505,42.98713,int16,"(600, 68, 2)",0,99,42.999914215686275,23.293207532443954,8712,600,8661,3
1027,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8661__before.npz,uint8,"(600, 93, 98, 3)",0,217,70.37681728963987,58.62530651211676,float32,"(600,)",0,224,107.06333,45.615013,int16,"(600, 68, 2)",0,98,44.58715686,24.142892161391323,9114,600,8661,3
1028,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8664__after.npz,uint8,"(600, 102, 104, 3)",0,217,61.818545385034355,56.77871981260798,float32,"(600,)",9,167,103.105,33.155804,int16,"(600, 68, 2)",0,104,50.80519607843137,25.754453116960377,10608,600,8664,2
1029,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8664__before.npz,uint8,"(600, 121, 102, 3)",0,213,46.90829399,55.12028324256301,float32,"(600,)",0,187,97.24834,37.039303,int16,"(600, 68, 2)",0,121,56.39203431372549,24.89545612290424,12342,600,8664,2
1030,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8679__after.npz,uint8,"(600, 121, 128, 3)",0,214,49.13588739,50.16396253,float32,"(600,)",0,239,112.09,55.15006,int16,"(600, 68, 2)",0,128,56.36846814,31.14564817674333,15488,600,8679,4
1031,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8679__before.npz,uint8,"(600, 104, 116, 3)",0,211,55.38787637231064,50.86672248009757,float32,"(600,)",13,206,99.22833,48.50498,int16,"(600, 68, 2)",0,116,50.440575980392154,27.420189412426467,12064,600,8679,4
1032,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8681__after.npz,uint8,"(600, 126, 122, 3)",0,244,69.51605061150143,59.21929724537893,float32,"(600,)",0,204,109.13,48.453064,int16,"(600, 68, 2)",0,126,63.947757352941174,32.631115287735945,15372,600,8681,3
1033,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8681__before.npz,uint8,"(600, 125, 131, 3)",0,240,63.63816885496183,59.71046853079036,float32,"(600,)",5,182,103.19666,39.073666,int16,"(600, 68, 2)",0,131,63.53029411764706,32.779903110788936,16375,600,8681,3
1034,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8706__after.npz,uint8,"(600, 148, 156, 3)",0,251,30.57674417205667,34.74838163494775,float32,"(600,)",47,175,126.72833,34.800255,int16,"(600, 68, 2)",0,156,73.41822303921569,39.63274237812768,23088,600,8706,3
1035,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8706__before.npz,uint8,"(600, 150, 158, 3)",0,231,32.35326591654946,35.20795157032338,float32,"(600,)",16,211,122.07333,40.88045,int16,"(600, 68, 2)",0,158,72.27860294117647,40.39953168,23700,600,8706,3
1036,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8718__after.npz,uint8,"(600, 119, 113, 3)",0,218,55.60243371094751,58.61753683922249,float32,"(600,)",0,185,100.94666,34.46637,int16,"(600, 68, 2)",0,119,53.37850490196078,27.91394327459363,13447,600,8718,2
1037,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8718__before.npz,uint8,"(600, 117, 117, 3)",0,223,52.678110404948015,58.38110572591801,float32,"(600,)",0,210,123.085,43.396175,int16,"(600, 68, 2)",0,117,54.68871323529412,27.133901811403817,13689,600,8718,2
1038,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8730__after.npz,uint8,"(600, 95, 112, 3)",0,211,54.91615784252297,54.020075980246425,float32,"(600,)",55,181,123.848335,31.60926,int16,"(600, 68, 2)",0,112,50.34980392156863,26.764904038625794,10640,600,8730,4
1039,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8730__before.npz,uint8,"(600, 97, 113, 3)",0,221,61.41289531571531,56.16746173673209,float32,"(600,)",50,180,124.21833,35.219463,int16,"(600, 68, 2)",0,113,49.79051470588235,27.570097616407075,10961,600,8730,4
1040,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8738__after.npz,uint8,"(600, 124, 121, 3)",0,255,57.91730416333422,61.93281597287936,float32,"(600,)",0,255,118.75667,49.326,int16,"(600, 68, 2)",0,124,56.62912990196079,28.682285849402778,15004,600,8738,2
1041,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8738__before.npz,uint8,"(600, 161, 163, 3)",0,209,59.55158107770538,56.45790507790811,float32,"(600,)",33,255,136.875,48.19868,int16,"(600, 68, 2)",0,163,75.66209558823529,41.927288828991635,26243,600,8738,2
1042,/gim/lv03/datasets/rppg/preprocessed/mcd_rppg__8768__after.npz,uint8,"(600, 90, 96, 3)",0,227,56.35916377314815,51.37262896697226,float32,"(600,)",34,231,121.22833,51.22128,int16,"(600, 68, 2)",0,96,44.88612745098039,23.864321833481704,8640,600,8768,4
